13,-166.693558
26,-156.365982
38,-167.339035
51,-169.436813
63,-161.529770
76,-161.529770
88,-178.796188
101,-194.771652
113,-172.180084
126,-166.209457
138,-154.429565
151,-154.752289
163,-162.497986
176,-168.468613
188,-170.405029
201,-160.077454
213,-166.854919
226,-188.155548
238,-191.382919
251,-186.219131
263,-179.764404
276,-171.211868
288,-165.725342
301,-161.529770
313,-161.529770
326,-149.911240
338,-164.273026
351,-181.216721
363,-180.087128
376,-164.757141
388,-160.561554
401,-184.121338
413,-194.287552
426,-179.118927
438,-176.859772
451,-168.952713
463,-169.920929
476,-152.493134
488,-154.913666
501,-154.429565
513,-146.038406
526,-145.554291
538,-160.884293
551,-176.537033
563,-176.537033
576,-153.945450
588,-171.534607
601,-171.211868
613,-161.368393
626,-170.566406
638,-159.270615
651,-168.468613
663,-164.757141
676,-169.114090
688,-179.764404
701,-160.077454
713,-175.407455
726,-185.089554
738,-170.405029
751,-165.725342
763,-167.984497
776,-164.757141
788,-159.754715
801,-153.299973
813,-153.299973
826,-159.270615
838,-164.273026
851,-178.634811
863,-172.018707
876,-146.361145
888,-160.884293
901,-172.018707
913,-161.691132
926,-147.652084
938,-156.043243
951,-163.466187
963,-165.402603
976,-173.309662
988,-171.373245
1001,-162.175247
1013,-170.243668
1026,-168.629974
1038,-167.177658
1051,-167.177658
1063,-161.852509
1076,-171.857346
1088,-167.339035
1101,-159.916077
1113,-159.270615
1126,-169.598190
1138,-180.893982
1151,-161.691132
1163,-147.329346
1176,-147.652084
1188,-158.947876
1201,-176.375656
1213,-172.825562
1226,-164.918503
1238,-170.405029
1251,-167.177658
1263,-165.886719
1276,-173.471024
1288,-173.471024
1301,-178.634811
1313,-183.314499
1326,-175.084717
1338,-158.625137
1351,-175.407455
1363,-175.084717
1376,-156.850082
1388,-163.627563
1401,-178.634811
1413,-166.854919
1426,-170.082291
1438,-180.087128
1451,-196.062607
1463,-214.781342
1476,-217.524597
1488,-107.309982
1501,649.991943
1513,1032.757812
1526,549.943481
1538,549.943481
1551,356.946899
1563,120.219452
1576,-107.955467
1588,-208.487976
1601,-241.084396
1613,-253.025650
1626,-263.675964
1638,-293.206390
1651,-335.000793
1663,-171.857346
1676,1311.602295
1688,3726.319092
1701,5376.311035
1713,6228.497559
1726,6511.537598
1738,6224.140625
1751,5675.972168
1763,5342.584961
1776,5269.162598
1788,5269.162598
1801,5576.246582
1813,6365.499512
1826,7435.371582
1838,8457.962891
1851,9305.631836
1863,9707.761719
1876,9480.393555
1888,9246.086914
1901,9315.313477
1913,9627.400391
1926,10009.520508
1938,10316.604492
1951,10625.625000
1963,11087.945313
1976,11746.166992
1988,12507.502930
2001,13406.648438
2013,13406.648438
2026,14482.330078
2038,15744.553711
2051,17499.595703
2063,20205.421875
2076,24349.685547
2088,29827.496094
2101,36431.660156
2113,43574.468750
2126,49887.687500
2138,56140.226562
2151,62546.070312
2163,68179.117188
2176,72494.593750
2188,75736.648438
2201,78571.242188
2213,80985.476563
2226,82563.976563
2238,82852.023438
2251,82816.679688
2263,82816.679688
2276,83386.960938
2288,84487.812500
2301,85118.601563
2313,81156.687500
2326,67141.515625
2338,42990.316406
2351,17919.960938
2363,4512.344727
2376,845.247559
2388,699.854736
2401,454.897522
2413,137.163147
2426,-12.586731
2438,-55.349361
2451,-93.270935
2463,-88.913986
2476,-96.659668
2488,-105.212196
2501,-105.212196
2513,-105.212196
2526,-129.901566
2538,-106.019035
2551,-103.114410
2563,-124.899139
2576,-98.273354
2588,-103.759880
2601,-110.375984
2613,-87.138939
2626,-108.923668
2638,-99.564301
2651,-92.141357
2663,-88.752617
2676,-88.591255
2688,-62.449570
2701,-37.760204
2713,-63.095043
2726,-80.845566
2738,-71.647568
2751,-85.686623
2763,-85.686623
2776,-67.613358
2788,-67.290627
2801,-54.865257
2813,-51.637886
2826,-49.862835
2838,-43.569469
2851,-40.664837
2863,-48.087784
2876,-57.124413
2888,-67.613358
2901,-55.510731
2913,-51.476521
2926,-60.997253
2938,-60.351780
2951,-57.608521
2963,-33.403259
2976,-42.923996
2988,-42.923996
3001,-58.253994
3013,-69.065674
3026,-54.058414
3038,-33.241890
3051,-31.144102
3063,-31.628206
3076,-44.053574
3088,-40.503468
3101,-43.892204
3113,-50.024204
3126,-33.564629
3138,-35.178310
3151,-35.985153
3163,-26.787155
3176,-45.989994
3188,-70.517990
3201,-50.992413
3213,-61.319992
3226,-52.606098
3238,-52.606098
3251,-43.730835
3263,-51.476521
3276,-35.178310
3288,-27.755365
3301,-25.657576
3313,-42.923996
3326,-45.828625
3338,-44.699047
3351,-50.508308
3363,-48.249153
3376,-50.992413
3388,-54.703888
3401,-51.153782
3413,-53.897045
3426,-43.246731
3438,-37.921574
3451,-51.637886
3463,-40.503468
3476,-21.461998
3488,-21.461998
3501,-33.725994
3513,-27.755365
3526,-55.187992
3538,-109.891884
3551,-77.940941
3563,-63.417782
3576,-61.965466
3588,-35.339680
3601,-39.696625
3613,-56.156204
3626,-52.606098
3638,-49.862835
3651,-57.769886
3663,-53.412941
3676,-61.158623
3688,-46.312729
3701,-44.053574
3713,-65.999672
3726,-61.481361
3738,-61.481361
3751,-57.124413
3763,-56.640308
3776,-59.222202
3788,-55.349361
3801,-51.960625
3813,-53.251572
3826,-43.085361
3838,-37.437469
3851,-57.124413
3863,-55.672096
3876,-50.831047
3888,-59.867676
3901,-71.808937
3913,-55.833466
3926,-62.933678
3938,-59.544941
3951,-38.728416
3963,-38.728416
3976,-48.733257
3988,-79.715988
4001,-65.354202
4013,-49.540100
4026,-46.474098
4038,-62.126835
4051,-51.476521
4063,-34.210102
4076,-58.576729
4088,-51.637886
4101,-39.535259
4113,1261.416748
4126,-54.865234
4138,-38.889786
4151,-47.119572
4163,-50.346939
4176,-53.251572
4188,-57.124413
4201,-50.669678
4213,-50.669678
4226,-62.610939
4238,-71.324829
4251,-62.933678
4263,-35.985153
4276,-42.117153
4288,-41.633049
4301,-51.315151
4313,-50.831047
4326,-56.640308
4338,-58.738098
4351,-56.801678
4363,-53.735676
4376,-46.958206
4388,-45.021782
4401,-42.117153
4413,-41.955784
4426,-53.412941
4438,-58.092625
4451,-48.087784
4463,-48.087784
4476,-36.307892
4488,-41.633049
4501,-60.029045
4513,-80.361465
4526,-72.131676
4538,-61.158623
4551,-50.024204
4563,-48.571888
4576,-51.153782
4588,-57.124413
4601,-55.672096
4613,-59.060833
4626,-55.187992
4638,-52.121994
4651,-73.583992
4663,-75.843147
4676,-72.777145
4688,-73.583992
4701,-73.583992
4713,-73.261253
4726,-59.060833
4738,-54.381149
4751,-65.999672
